UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
MINUTE,1749693300,267,cadli,1INCH-USD,0.218251137308383,0.218808586633139,0.218244152295562,0.218713817840028,1749693301,1749693595,0.218247659667298,0.218808586633139,1749693505,0.218244152295562,1749693302,0.218713817840028,149,117214.94925615,25635.6414763809,6736.727,1472.52257038871,0,0,0,0
MINUTE,1749693300,267,cadli,ENJ-USD,0.0753281000391403,0.0754844327618841,0.0752981423849839,0.0753934289943677,1749693311,1749693598,0.0753288013148176,0.0754844327618841,1749693510,0.0752981423849839,1749693323,0.0753934289943677,113,312685.1551,23577.9495611672,70266.342,5297.31263960039,408.8,30.8235200000003,0,0
MINUTE,1749693300,267,cadli,SNX-USD,0.694131993532165,0.695662456980712,0.694087921652778,0.695452980411582,1749693302,1749693598,0.694087921652778,0.695662456980712,1749693533,0.694087921652778,1749693302,0.695452980411582,125,10382.398616,7215.2193725874,1006.27205,699.88749186232,577.269,401.493097,553.769,385.160597
MINUTE,1749693300,267,cadli,COMP-USD,59.6852737324194,59.7471537188234,59.4155553305278,59.4479824663788,1749693300,1749693598,59.6826175308091,59.7471537188234,1749693421,59.4155553305278,1749693554,59.4479824663788,366,3465.34508048,206462.460521735,1210.76602139,72214.2696125449,36.039,2146.28678,32.391,1928.9355
MINUTE,1749693300,267,cadli,YFI-USD,5517.72706233684,5523.84144630385,5511.77268958888,5517.80051281697,1749693300,1749693599,5517.70803243473,5523.84144630385,1749693580,5511.77268958888,1749693349,5517.80051281697,177,4.26632123,23529.0529856735,0.270793,1494.60457816762,0.004698,25.94147551,0.002698,14.89547551
MINUTE,1749693300,267,cadli,ZRX-USD,0.24697850771717,0.247341923524306,0.246978429511509,0.247273033516239,1749693302,1749693597,0.246978429511509,0.247341923524306,1749693466,0.246978429511509,1749693302,0.247273033516239,172,45077.6381109802,11141.9812404339,4587.52561098,1135.32961647315,1218.82428,303.86433540676,605.82428,149.83375015676
MINUTE,1749693300,267,cadli,OMG-USD,0.20568325805871,0.206942826910493,0.20568325805871,0.206875809433296,1749693300,1749693598,0.205721909029654,0.206942826910493,1749693565,0.205721909029654,1749693300,0.206875809433296,152,209239.15860439,43380.7479750596,22999.60095057,4757.87373182505,1616.59045057,333.69304038018,1616.59045057,333.69304038018
MINUTE,1749693300,267,cadli,BTT-USD,6.97044358950732e-07,6.9936608614437e-07,6.96848113199215e-07,6.98361650239004e-07,1749693300,1749693597,6.97021727402777e-07,6.9936608614437e-07,1749693503,6.96848113199215e-07,1749693355,6.98361650239004e-07,199,77843440220.5787,54416.4148113992,23671972915.8674,16599.155170472,190,0.000135109,190,0.000135109
MINUTE,1749693300,267,cadli,CEL-USD,0.0899353978284014,0.0900611407033663,0.0897752480910884,0.0898849148862152,1749693308,1749693592,0.089935462913811,0.0900611407033663,1749693562,0.0897752480910884,1749693433,0.0898849148862152,17,10004.34,899.535810510285,0,0,0,0,0,0
MINUTE,1749693300,267,cadli,HOT-USD,0.000989815067690677,0.000991860279704131,0.000989312328241908,0.000991617820707933,1749693302,1749693597,0.000989849192447771,0.000991860279704131,1749693530,0.000989312328241908,1749693350,0.000991617820707933,150,5903891.3555,5848.24869635893,522913.3,517.861772326404,0,0,0,0
MINUTE,1749693300,267,cadli,FTM-USD,0.377942944876257,0.377942944876257,0.377942944876257,0.377942944876257,0,0,0,0,0,0,0,0,0
MINUTE,1749693300,267,cadli,ALGO-USD,0.196837885762367,0.197122295106735,0.196837885762367,0.19709733256019,1749693302,1749693598,0.196885151176695,0.197122295106735,1749693575,0.196849257198553,1749693322,0.19709733256019,298,344083.48414745,67829.5411686217,129939.03227249,25621.3155688945,22052.87800277,4344.07028025491,20465.37800277,4031.23885025491
MINUTE,1749693300,267,cadli,DASH-USD,21.7369544674099,21.7728228147317,21.7369544674099,21.7726881608498,1749693300,1749693595,21.7369582131081,21.7728228147317,1749693518,21.7369582131081,1749693300,21.7726881608498,95,455.998815723292,9920.26587645726,33.055,719.319116714442,0,0,0,0
MINUTE,1749693300,267,cadli,QTUM-USD,2.18297172760493,2.18667835546659,2.18252348835603,2.18600107561843,1749693300,1749693594,2.18312514798394,2.18667835546659,1749693566,2.18252348835603,1749693304,2.18600107561843,208,24701.0184461698,54014.4856841248,771.26490317,1685.94605073755,556.6,1239.0276221,0,0
MINUTE,1749693300,267,cadli,NEXO-USD,1.2444545897705,1.24768036938696,1.2444545897705,1.24738886281792,1749693300,1749693596,1.24445474270445,1.24768036938696,1749693419,1.24445474270445,1749693300,1.24738886281792,103,10086.0618051681,12554.2784720322,993.741805168079,1238.75456334708,0,0,0,0
MINUTE,1749693300,267,cadli,RSR-USD,0.00702381732539696,0.00703865695782859,0.00702381732539696,0.00703801947212968,1749693300,1749693597,0.00702446674813734,0.00703865695782859,1749693584,0.00702446674813734,1749693300,0.00703801947212968,160,1616062.0678,11368.1137194377,568563.9649,3999.10080636026,0,0,0,0
MINUTE,1749693300,267,cadli,BAND-USD,0.694367218996578,0.695995823656693,0.694366557476815,0.695572172890582,1749693300,1749693598,0.694366557476815,0.695995823656693,1749693579,0.694366557476815,1749693300,0.695572172890582,198,47032.262,32712.5443018463,6112.4,4254.17593082498,14.5,10.092,0,0
MINUTE,1749693300,267,cadli,OCEAN-USD,0.332473078145733,0.332473078145733,0.332473078145733,0.332473078145733,0,0,0,0,0,0,0,0,0
MINUTE,1749693300,267,cadli,BAL-USD,1.11450192525268,1.11918041528234,1.11361729915572,1.11917374645939,1749693300,1749693599,1.11377239412665,1.11918041528234,1749693596,1.11361729915572,1749693356,1.11917374645939,253,20673.45522786,23075.7915517304,179.157344,200.111272698472,0,0,0,0
MINUTE,1749693300,267,cadli,CVC-USD,0.105986559251827,0.106208452295885,0.10573175985337,0.105873353117742,1749693301,1749693598,0.105986576577702,0.106208452295885,1749693393,0.10573175985337,1749693493,0.105873353117742,233,1108740.64004296,117495.295563282,394810.27206042,41895.8249291272,6610.6,699.92422,6610.6,699.92422
MINUTE,1749693300,267,cadli,REN-USD,0.00990580657640257,0.00992158153290349,0.00990243628977062,0.0099194514280061,1749693312,1749693597,0.00990571916323715,0.00992158153290349,1749693568,0.00990243628977062,1749693327,0.0099194514280061,20,70059.25,694.753321952627,0,0,0,0,0,0
MINUTE,1749693300,267,cadli,KNC-USD,0.348397855724303,0.349128215096567,0.348338517159582,0.348848780226767,1749693300,1749693596,0.348398792167003,0.349128215096567,1749693493,0.348338517159582,1749693302,0.348848780226767,156,98072.5187999998,34208.4092772123,3938.6318,1373.82831964873,0,0,0,0
MINUTE,1749693300,267,cadli,STORJ-USD,0.276052056461467,0.276355543564352,0.276052056461467,0.276192445018264,1749693300,1749693589,0.276052085494393,0.276355543564352,1749693413,0.276052085494393,1749693300,0.276192445018264,183,134213.34802811,37062.1743826634,10939.0777,3022.7096467039,0,0,0,0
MINUTE,1749693300,267,cadli,NMR-USD,8.28988121848681,8.30097527018382,8.28853159636,8.30096235587672,1749693300,1749693597,8.28902805873568,8.30097527018382,1749693596,8.28853159636,1749693357,8.30096235587672,97,354.54616983,2940.52189634268,103.937361,862.679220016993,1.468,12.1844,0.298,2.4734
MINUTE,1749693300,267,cadli,PAXG-USD,3388.85553895483,3388.97093347163,3386.65833951073,3387.73830092767,1749693300,1749693598,3388.77332639853,3388.97093347163,1749693310,3386.65833951073,1749693360,3387.73830092767,174,64.6083314848575,218852.948527774,25.9826878848575,88013.0759491892,0.65902505,2232.7890063095,0.65902505,2232.7890063095
